Track name,Artist name,Album,Playlist name,Type,ISRC
"Harry Styles - As It Was","","","Tudo e qualquer coisa","Playlist",""
"Alok · Conor Maynard - Pray (feat. Conor Maynard)","","","Tudo e qualquer coisa","Playlist",""
"Always Never · Always Never - No Good","","","Tudo e qualquer coisa","Playlist",""
"Avicii · Rita Ora - Lonely Together","","","Tudo e qualquer coisa","Playlist",""
"Jonas Blue · Jack & Jack - Rise","","","Tudo e qualquer coisa","Playlist",""
"Jonas Blue · Theresa Rex - What I Like About You","","","Tudo e qualquer coisa","Playlist",""
"Jonas Blue · RAYE - By Your Side","","","Tudo e qualquer coisa","Playlist",""
"Martin Garrix · David Guetta · Jamie Scott · Romy Dya - So Far Away","","","Tudo e qualquer coisa","Playlist",""
"Loote - tomorrow tonight","","","Tudo e qualquer coisa","Playlist",""
"Zedd · Jasmine Thompson - Funny","","","Tudo e qualquer coisa","Playlist",""
"Kygo · OneRepublic - Stranger Things","","","Tudo e qualquer coisa","Playlist",""
"Sia - House On Fire","","","Tudo e qualquer coisa","Playlist",""
"Sia - Move Your Body","","","Tudo e qualquer coisa","Playlist",""
"Sia - Alive","","","Tudo e qualquer coisa","Playlist",""
"Sia · Sean Paul - Cheap Thrills","","","Tudo e qualquer coisa","Playlist",""
"Sia - Unstoppable","","","Tudo e qualquer coisa","Playlist",""
"ANAVITÓRIA · Tiago Iorc - Trevo (Tu)","","","Tudo e qualquer coisa","Playlist",""
"Queen - I Want To Break Free (Single Remix)","","","Tudo e qualquer coisa","Playlist",""
"Mark Ronson · Bruno Mars - Uptown Funk","","","Tudo e qualquer coisa","Playlist",""
"A Great Big World - Say Something","","","Tudo e qualquer coisa","Playlist",""
"David Guetta · Anne-Marie - Don't Leave Me Alone (feat. Anne-Marie)","","","Tudo e qualquer coisa","Playlist",""
"ZAYN - Entertainer","","","Tudo e qualquer coisa","Playlist",""
"Sam Smith - Fire On Fire (Bonus Track)","","","Tudo e qualquer coisa","Playlist",""
"Adele - Set Fire to the Rain","","","Tudo e qualquer coisa","Playlist",""
"Sia - Chandelier","","","Tudo e qualquer coisa","Playlist",""
"Justin Timberlake - Cry Me a River","","","Tudo e qualquer coisa","Playlist",""
"Pearl Jam - Last Kiss","","","Tudo e qualquer coisa","Playlist",""
"Sam Smith - Too Good At Goodbyes","","","Tudo e qualquer coisa","Playlist",""
"Sam Smith - I'm Not The Only One","","","Tudo e qualquer coisa","Playlist",""
"5 Seconds of Summer - Talk Fast","","","Tudo e qualquer coisa","Playlist",""
"Vance Joy - Riptide","","","Tudo e qualquer coisa","Playlist",""
"Bastille - World Gone Mad","","","Tudo e qualquer coisa","Playlist",""
"James Blunt - Love Me Better","","","Tudo e qualquer coisa","Playlist",""
"The Lumineers - Ho Hey","","","Tudo e qualquer coisa","Playlist",""
"Switchfoot - ALL I NEED","","","Tudo e qualquer coisa","Playlist",""
"Bebe Rexha · Florida Georgia Line - Meant to Be (feat. Florida Georgia Line)","","","Tudo e qualquer coisa","Playlist",""
"Foo Fighters - Best of You","","","Tudo e qualquer coisa","Playlist",""
"Foo Fighters - Learn to Fly","","","Tudo e qualquer coisa","Playlist",""
"Legiao Urbana - Que Pais É Este","","","Tudo e qualquer coisa","Playlist",""
"WALK THE MOON - Shut Up and Dance","","","Tudo e qualquer coisa","Playlist",""
"Maroon 5 - Sunday Morning","","","Tudo e qualquer coisa","Playlist",""
"Thirty Seconds To Mars - Walk On Water","","","Tudo e qualquer coisa","Playlist",""
"Gavin James - Hearts on Fire","","","Tudo e qualquer coisa","Playlist",""
"John Cafferty - Hearts On Fire (From ""Rocky IV"" Soundtrack)","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - Demons","","","Tudo e qualquer coisa","Playlist",""
"Post Malone - Better Now","","","Tudo e qualquer coisa","Playlist",""
"Lukas Graham - 7 Years","","","Tudo e qualquer coisa","Playlist",""
"U2 - With Or Without You","","","Tudo e qualquer coisa","Playlist",""
"U2 - Sunday Bloody Sunday","","","Tudo e qualquer coisa","Playlist",""
"U2 - Mysterious Ways","","","Tudo e qualquer coisa","Playlist",""
"Nirvana - Lithium","","","Tudo e qualquer coisa","Playlist",""
"Queen - The Show Must Go On (Remastered 2011)","","","Tudo e qualquer coisa","Playlist",""
"Queen - We Are The Champions (Remastered 2011)","","","Tudo e qualquer coisa","Playlist",""
"Queens Of The Stone Age - No One Knows","","","Tudo e qualquer coisa","Playlist",""
"The Killers - Mr. Brightside","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - On Top Of The World","","","Tudo e qualquer coisa","Playlist",""
"Coldplay - Hymn for the Weekend","","","Tudo e qualquer coisa","Playlist",""
"Arctic Monkeys - Do I Wanna Know?","","","Tudo e qualquer coisa","Playlist",""
"Hozier - Take Me To Church","","","Tudo e qualquer coisa","Playlist",""
"Elton John - Rocket Man (I Think It's Going To Be A Long, Long Time)","","","Tudo e qualquer coisa","Playlist",""
"Foo Fighters - Everlong","","","Tudo e qualquer coisa","Playlist",""
"Iron Maiden - Run to the Hills (2015 Remaster)","","","Tudo e qualquer coisa","Playlist",""
"OneRepublic - I Lived","","","Tudo e qualquer coisa","Playlist",""
"Jason Mraz - 93 Million Miles","","","Tudo e qualquer coisa","Playlist",""
"Shawn Mendes - If I Can't Have You","","","Tudo e qualquer coisa","Playlist",""
"John Legend - All of Me","","","Tudo e qualquer coisa","Playlist",""
"twenty one pilots - Car Radio","","","Tudo e qualquer coisa","Playlist",""
"Tiago Iorc - Amei Te Ver","","","Tudo e qualquer coisa","Playlist",""
"Kygo · Will Heard - Nothing Left","","","Tudo e qualquer coisa","Playlist",""
"Bastille - Flaws","","","Tudo e qualquer coisa","Playlist",""
"Bastille - Bad Blood","","","Tudo e qualquer coisa","Playlist",""
"Bastille - These Streets","","","Tudo e qualquer coisa","Playlist",""
"Bastille - Things We Lost In The Fire","","","Tudo e qualquer coisa","Playlist",""
"Guns N' Roses - Welcome To The Jungle","","","Tudo e qualquer coisa","Playlist",""
"Guns N' Roses - Paradise City","","","Tudo e qualquer coisa","Playlist",""
"Coldplay - Paradise","","","Tudo e qualquer coisa","Playlist",""
"Coldplay - Every Teardrop Is a Waterfall","","","Tudo e qualquer coisa","Playlist",""
"twenty one pilots - Bandito","","","Tudo e qualquer coisa","Playlist",""
"Journey - Don't Stop Believin'","","","Tudo e qualquer coisa","Playlist",""
"Foo Fighters - All My Life","","","Tudo e qualquer coisa","Playlist",""
"Bastille - Joy","","","Tudo e qualquer coisa","Playlist",""
"Maroon 5 · SZA - What Lovers Do","","","Tudo e qualquer coisa","Playlist",""
"Maroon 5 - This Love","","","Tudo e qualquer coisa","Playlist",""
"Yugo Kanno · Yugo Kanno · Yugo Kanno - il vento d'oro","","","Tudo e qualquer coisa","Playlist",""
"Toby Fox - Death By Glamour","","","Tudo e qualquer coisa","Playlist",""
"Avicii - Heaven","","","Tudo e qualquer coisa","Playlist",""
"Vitor Kley · Vitor Barbiero Kley - O Sol (Versão Acústica)","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker, K-391 & Emelie Hollow - Lily (Lyrics)","","","Tudo e qualquer coisa","Playlist",""
"Fall Out Boy - Centuries","","","Tudo e qualquer coisa","Playlist",""
"Avicii - Hey Brother","","","Tudo e qualquer coisa","Playlist",""
"Alan x Walkers feat. SAPPHIRE - Unity","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker · Alex Skrindo - Sky","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker - Sing Me to Sleep","","","Tudo e qualquer coisa","Playlist",""
"One Direction - Story of My Life","","","Tudo e qualquer coisa","Playlist",""
"TheFatRat - Xenogenesis (Outro Song)","","","Tudo e qualquer coisa","Playlist",""
"Bon Jovi - Livin' On A Prayer","","","Tudo e qualquer coisa","Playlist",""
"TryHardNinja - Dragonhearted","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker · Au/Ra · Tomine Harket - Darkside","","","Tudo e qualquer coisa","Playlist",""
"The Living Tombstone · EileMonty · Orko - Die In a Fire (feat. EileMonty & Orko)","","","Tudo e qualquer coisa","Playlist",""
"Shawn Mendes - Lost In Japan","","","Tudo e qualquer coisa","Playlist",""
"twenty one pilots - Chlorine","","","Tudo e qualquer coisa","Playlist",""
"Avicii - Wake Me Up","","","Tudo e qualquer coisa","Playlist",""
"Marshmello · Bastille - Happier","","","Tudo e qualquer coisa","Playlist",""
"Alok, Bruno Martini, Zeeba - Never Let Me Go (Official Music Video)","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - Believer","","","Tudo e qualquer coisa","Playlist",""
"5 Seconds of Summer - Youngblood (Official Video)","","","Tudo e qualquer coisa","Playlist",""
"Maroon 5 - Girls Like You ft. Cardi B (Official Music Video)","","","Tudo e qualquer coisa","Playlist",""
"Thirty Seconds To Mars - Rescue Me (Official Music Video)","","","Tudo e qualquer coisa","Playlist",""
"Shawn Mendes - There's Nothing Holdin' Me Back","","","Tudo e qualquer coisa","Playlist",""
"Coldplay - Adventure Of A Lifetime (Official Video)","","","Tudo e qualquer coisa","Playlist",""
"Maroon 5 - One More Night","","","Tudo e qualquer coisa","Playlist",""
"Ed Sheeran - Castle on the Hill","","","Tudo e qualquer coisa","Playlist",""
"Coldplay - A Sky Full of Stars","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - Whatever It Takes","","","Tudo e qualquer coisa","Playlist",""
"Ed Sheeran - Shape of You","","","Tudo e qualquer coisa","Playlist",""
"One Direction - What Makes You Beautiful","","","Tudo e qualquer coisa","Playlist",""
"One Direction - Best Song Ever","","","Tudo e qualquer coisa","Playlist",""
"Coldplay - Viva La Vida","","","Tudo e qualquer coisa","Playlist",""
"Maroon 5 - Animals","","","Tudo e qualquer coisa","Playlist",""
"Maroon 5 - Maps","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker - The Spectre","","","Tudo e qualquer coisa","Playlist",""
"Seu Jorge - Burguesinha","","","Tudo e qualquer coisa","Playlist",""
"Marshmello - Summer","","","Tudo e qualquer coisa","Playlist",""
"Ed Sheeran - Photograph","","","Tudo e qualquer coisa","Playlist",""
"David Guetta · Sia - Titanium (feat. Sia)","","","Tudo e qualquer coisa","Playlist",""
"Michael Jackson - Smooth Criminal (2012 Remaster)","","","Tudo e qualquer coisa","Playlist",""
"Sia - Move Your Body (Alan Walker Remix)","","","Tudo e qualquer coisa","Playlist",""
"Avicii - Waiting For Love","","","Tudo e qualquer coisa","Playlist",""
"TheFatRat - Windfall","","","Tudo e qualquer coisa","Playlist",""
"Harry Styles - Watermelon Sugar","","","Tudo e qualquer coisa","Playlist",""
"Harry Styles - Golden","","","Tudo e qualquer coisa","Playlist",""
"Harry Styles - Falling","","","Tudo e qualquer coisa","Playlist",""
"Lewis Capaldi - Someone You Loved","","","Tudo e qualquer coisa","Playlist",""
"OneRepublic - Apologize","","","Tudo e qualquer coisa","Playlist",""
"Shawn Mendes · Zedd - Lost In Japan (Remix)","","","Tudo e qualquer coisa","Playlist",""
"One Direction - Drag Me Down","","","Tudo e qualquer coisa","Playlist",""
"Avicii - Levels (Original Version)","","","Tudo e qualquer coisa","Playlist",""
"Queen - Bohemian Rhapsody (Remastered 2011)","","","Tudo e qualquer coisa","Playlist",""
"Queen - Don't Stop Me Now (Remastered 2011)","","","Tudo e qualquer coisa","Playlist",""
"AC/DC - Highway to Hell","","","Tudo e qualquer coisa","Playlist",""
"Avicii - The Nights","","","Tudo e qualquer coisa","Playlist",""
"AC/DC - Thunderstruck","","","Tudo e qualquer coisa","Playlist",""
"Maroon 5 · Wiz Khalifa - Payphone","","","Tudo e qualquer coisa","Playlist",""
"twenty one pilots - Shy Away","","","Tudo e qualquer coisa","Playlist",""
"03. Overlloud - Metal Legends","","","Tudo e qualquer coisa","Playlist",""
"02. Overlloud - Widowmaker","","","Tudo e qualquer coisa","Playlist",""
"Magentium - Among Us Theme","","","Tudo e qualquer coisa","Playlist",""
"One Direction - Perfect","","","Tudo e qualquer coisa","Playlist",""
"Magentium - Gas Gas Gas","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · Drew Love - Somebody","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · Charlee - Inside Out","","","Tudo e qualquer coisa","Playlist",""
"Eminem - Lose Yourself","","","Tudo e qualquer coisa","Playlist",""
"Bruno Mars - Talking to the Moon","","","Tudo e qualquer coisa","Playlist",""
"Bruno Mars - The Lazy Song","","","Tudo e qualquer coisa","Playlist",""
"The Weeknd - Save Your Tears","","","Tudo e qualquer coisa","Playlist",""
"Bruno Mars - Treasure","","","Tudo e qualquer coisa","Playlist",""
"Bastille - Pompeii","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - Bad Liar","","","Tudo e qualquer coisa","Playlist",""
"Guns N' Roses - Sweet Child O' Mine","","","Tudo e qualquer coisa","Playlist",""
"Bring Me The Horizon - Can You Feel My Heart","","","Tudo e qualquer coisa","Playlist",""
"Thirty Seconds To Mars - From Yesterday","","","Tudo e qualquer coisa","Playlist",""
"SHINSEI KAMATTE CHAN - 僕の戦争","","","Tudo e qualquer coisa","Playlist",""
"Yu-Peng Chen · HOYO-MiX · Yu-Peng Chen - Symphony of Boreal Wind","","","Tudo e qualquer coisa","Playlist",""
"Yu-Peng Chen · HOYO-MiX · Yu-Peng Chen · Yu Sun - Rage Beneath the Mountains","","","Tudo e qualquer coisa","Playlist",""
"Nirvana - Smells Like Teen Spirit","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers - Sick Boy","","","Tudo e qualquer coisa","Playlist",""
"TRUE - Sincerely (Short Size)","","","Tudo e qualquer coisa","Playlist",""
"LiSA - Gurenge","","","Tudo e qualquer coisa","Playlist",""
"Yu-Peng Chen · HOYO-MiX · Yu-Peng Chen - Fireside Rest","","","Tudo e qualquer coisa","Playlist",""
"Yu-Peng Chen · HOYO-MiX · Yu-Peng Chen - Before Dawn, at the Winery","","","Tudo e qualquer coisa","Playlist",""
"Yu-Peng Chen · HOYO-MiX · Yu-Peng Chen - Dawn Winery Theme","","","Tudo e qualquer coisa","Playlist",""
"Yu-Peng Chen · HOYO-MiX · Yu-Peng Chen - Never-Ending Performance","","","Tudo e qualquer coisa","Playlist",""
"Yu-Peng Chen · HOYO-MiX · Yu-Peng Chen · Dimeng Yuan · Dimeng Yuan - Rex Incognito","","","Tudo e qualquer coisa","Playlist",""
"Maroon 5 - Lucky Strike","","","Tudo e qualquer coisa","Playlist",""
"NICO Touches the Walls - Diver","","","Tudo e qualquer coisa","Playlist",""
"Ed Sheeran - Shivers","","","Tudo e qualquer coisa","Playlist",""
"Yu-Peng Chen · HOYO-MiX · Yu-Peng Chen - Dance with the Great Vortex","","","Tudo e qualquer coisa","Playlist",""
"Akano - Kamado Tanjirou no Uta (From ""Demon Slayer: Kimetsu no Yaiba"") (Full Version)","","","Tudo e qualquer coisa","Playlist",""
"Yu-Peng Chen · HOYO-MiX · Yu-Peng Chen - Lovers' Oath","","","Tudo e qualquer coisa","Playlist",""
"TK from Ling tosite sigure - Unravel","","","Tudo e qualquer coisa","Playlist",""
"Toby Fox - Rude Buster","","","Tudo e qualquer coisa","Playlist",""
"Paintamelody - The Serpent's Bowels","","","Tudo e qualquer coisa","Playlist",""
"Zedd · Alessia Cara - Stay","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers - Kills You Slowly","","","Tudo e qualquer coisa","Playlist",""
"ナイトメア NIGHTMARE - the WORLD [OFFICIAL MUSIC VIDEO]","","","Tudo e qualquer coisa","Playlist",""
"The Living Tombstone - I Got No Time","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · Kygo - Family","","","Tudo e qualquer coisa","Playlist",""
"Ed Sheeran · Bring Me The Horizon - Bad Habits (feat. Bring Me The Horizon)","","","Tudo e qualquer coisa","Playlist",""
"Vitor Kley · Vitor Barbiero Kley - O Sol","","","Tudo e qualquer coisa","Playlist",""
"Ed Sheeran - Galway Girl","","","Tudo e qualquer coisa","Playlist",""
"Ed Sheeran - Thinking out Loud","","","Tudo e qualquer coisa","Playlist",""
"The Kid LAROI · Justin Bieber - STAY","","","Tudo e qualquer coisa","Playlist",""
"Destly - Stories of Remote Antiquity (Chasm Battle Theme 2 Calm)","","","Tudo e qualquer coisa","Playlist",""
"Michael Jackson - Billie Jean","","","Tudo e qualquer coisa","Playlist",""
"Europe - The Final Countdown","","","Tudo e qualquer coisa","Playlist",""
"Bon Jovi - You Give Love A Bad Name","","","Tudo e qualquer coisa","Playlist",""
"Marshmello · Omar LinX - Keep It Mello (feat. Omar LinX)","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker - Sing Me to Sleep","","","Tudo e qualquer coisa","Playlist",""
"The Living Tombstone - Five Nights at Freddy's","","","Tudo e qualquer coisa","Playlist",""
"K-391 · Alan Walker · Martin Tungevaag · Mangoo · Mattias Brann · James Njie · Edvard Normann · Kristoffer Haugan · Anders Frøen · Alexander Standal Pavelich · Halvor Folstad · Øyvind Sauvik - Play","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker · Julie Bergan · K-391 · Seungri · Mood Melodies · Fredrik Borch Olsen · Victor Thell · Maria Smith · Kristoffer Cezinando Karlsen - Ignite","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker · David Whistle - Routine","","","Tudo e qualquer coisa","Playlist",""
"Shawn Mendes - Stitches","","","Tudo e qualquer coisa","Playlist",""
"Red Hot Chili Peppers - Can't Stop","","","Tudo e qualquer coisa","Playlist",""
"Red Hot Chili Peppers - The Zephyr Song","","","Tudo e qualquer coisa","Playlist",""
"Oasis - Don't Look Back In Anger (Remastered)","","","Tudo e qualquer coisa","Playlist",""
"Nirvana - Come As You Are","","","Tudo e qualquer coisa","Playlist",""
"Iron Maiden - Fear of the Dark (2015 Remaster)","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker - Alone","","","Tudo e qualquer coisa","Playlist",""
"James Arthur - Say You Won't Let Go","","","Tudo e qualquer coisa","Playlist",""
"Bruno Mars - Just the Way You Are","","","Tudo e qualquer coisa","Playlist",""
"Survivor - Eye of the Tiger","","","Tudo e qualquer coisa","Playlist",""
"Green Day - Basket Case","","","Tudo e qualquer coisa","Playlist",""
"Selena Gomez · Marshmello - Wolves","","","Tudo e qualquer coisa","Playlist",""
"Melim - Ouvi Dizer","","","Tudo e qualquer coisa","Playlist",""
"Red Hot Chili Peppers - By the Way","","","Tudo e qualquer coisa","Playlist",""
"Melim - Meu Abrigo","","","Tudo e qualquer coisa","Playlist",""
"AC/DC - Back In Black","","","Tudo e qualquer coisa","Playlist",""
"twenty one pilots - The Judge","","","Tudo e qualquer coisa","Playlist",""
"twenty one pilots - Ride","","","Tudo e qualquer coisa","Playlist",""
"twenty one pilots - Stressed Out","","","Tudo e qualquer coisa","Playlist",""
"Tommee Profitt · Fleurie · Mellen Gi - In The End (Mellen Gi Remix)","","","Tudo e qualquer coisa","Playlist",""
"Linkin Park - In the End","","","Tudo e qualquer coisa","Playlist",""
"OneRepublic - Kids","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - Birds","","","Tudo e qualquer coisa","Playlist",""
"Sepultura - Territory","","","Tudo e qualquer coisa","Playlist",""
"OneRepublic · Seeb - Rich Love","","","Tudo e qualquer coisa","Playlist",""
"Tryhardninja - Take Back the Night","","","Tudo e qualquer coisa","Playlist",""
"One Direction - No Control","","","Tudo e qualquer coisa","Playlist",""
"twenty one pilots - Jumpsuit","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · Coldplay - Something Just Like This","","","Tudo e qualquer coisa","Playlist",""
"Persona 4 - Specialist","","","Tudo e qualquer coisa","Playlist",""
"GRANRODEO - TRASH CANDY","","","Tudo e qualquer coisa","Playlist",""
"THE DU · Saori Kodama · 小田和奏 · MACARONI☆ - CRAZY NOISY BIZARRE TOWN","","","Tudo e qualquer coisa","Playlist",""
"ASIAN KUNG-FU GENERATION - Re:Re:","","","Tudo e qualquer coisa","Playlist",""
"Fear, and Loathing in Las Vegas - Let Me Hear","","","Tudo e qualquer coisa","Playlist",""
"Yoko Takahashi - The Cruel Angel's Thesis (Director's Edit Version)","","","Tudo e qualquer coisa","Playlist",""
"SiM - The Rumbling","","","Tudo e qualquer coisa","Playlist",""
"Cidergirl - Cinderella","","","Tudo e qualquer coisa","Playlist",""
"Masayuki Suzuki · Rikka Ihara - Love Dramatic (Funky Flag Version)","","","Tudo e qualquer coisa","Playlist",""
"LiSA - oath sign","","","Tudo e qualquer coisa","Playlist",""
"NICO Touches the Walls - Hologram","","","Tudo e qualquer coisa","Playlist",""
"橋本仁 · Syoko Fujibayashi · Takatsugu Wakabayashi · ZENTA - STAND PROUD","","","Tudo e qualquer coisa","Playlist",""
"Coda · Saori Kodama · 大森俊之 · 大森俊之 - BLOODY STREAM","","","Tudo e qualquer coisa","Playlist",""
"YUI - Again","","","Tudo e qualquer coisa","Playlist",""
"SID - Uso","","","Tudo e qualquer coisa","Playlist",""
"Sora Amamiya - Skyreach","","","Tudo e qualquer coisa","Playlist",""
"TRUE · 唐沢美帆 · Shota Horie · Evan Call · Shota Horie - Sincerely","","","Tudo e qualquer coisa","Playlist",""
"Linked Horizon - 紅蓮の弓矢","","","Tudo e qualquer coisa","Playlist",""
"Persona 5 OST 17 - Last Surprise","","","Tudo e qualquer coisa","Playlist",""
"Eir Aoi - Ignite","","","Tudo e qualquer coisa","Playlist",""
"Yakuza OST - Baka Mitai (ばかみたい) Kiryu full version","","","Tudo e qualquer coisa","Playlist",""
"DAVE RODGERS - Deja Vu","","","Tudo e qualquer coisa","Playlist",""
"富永TOMMY弘明 · Shoko Fujibayashi · Kohei Tanaka · 大谷幸 - JOJO SONO CHINO SADAME","","","Tudo e qualquer coisa","Playlist",""
"LiSA - Crossing Field","","","Tudo e qualquer coisa","Playlist",""
"One Punch Man Full Ending","","","Tudo e qualquer coisa","Playlist",""
"GRANRODEO - 変幻自在のマジカルスター","","","Tudo e qualquer coisa","Playlist",""
"[Official Video] Ono Kensho - FANTASTIC TUNE - 小野賢章","","","Tudo e qualquer coisa","Playlist",""
"Kuroko No Basuke - Opening 3 (The Other Self) [Full Song]","","","Tudo e qualquer coisa","Playlist",""
"ALI · AKLO - LOST IN PARADISE (Jujutsu Kaisen Ending Theme Song)","","","Tudo e qualquer coisa","Playlist",""
"Eve - Kaikai Kitan","","","Tudo e qualquer coisa","Playlist",""
"Rika Mayama - Liar Mask","","","Tudo e qualquer coisa","Playlist",""
"MANUEL - GAS GAS GAS","","","Tudo e qualquer coisa","Playlist",""
"One Punch Man OST - Seigi Shikkou (Original)","","","Tudo e qualquer coisa","Playlist",""
"Naruto - Namikaze Satellite (Opening 7 traduçao)","","","Tudo e qualquer coisa","Playlist",""
"Yu-Gi Oh! 5D's Kizuna Full Version","","","Tudo e qualquer coisa","Playlist",""
"Naruto - Rocks","","","Tudo e qualquer coisa","Playlist",""
"JAM Project - THE HERO !! ～怒れる拳に火をつけろ～","","","Tudo e qualquer coisa","Playlist",""
"Miura Jam - Pegasus Fantasy (Saint Seiya)","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · Daya - Don't Let Me Down","","","Tudo e qualquer coisa","Playlist",""
"David Guetta · Sia - Flames","","","Tudo e qualquer coisa","Playlist",""
"OneRepublic - All The Right Moves","","","Tudo e qualquer coisa","Playlist",""
"OneRepublic - Waking Up","","","Tudo e qualquer coisa","Playlist",""
"Pearl Jam - Alive","","","Tudo e qualquer coisa","Playlist",""
"DJ Snake · Justin Bieber - Let Me Love You","","","Tudo e qualquer coisa","Playlist",""
"Survivor - Burning Heart (From ""Rocky IV"" Soundtrack)","","","Tudo e qualquer coisa","Playlist",""
"Kygo · Conrad Sewell - Firestone","","","Tudo e qualquer coisa","Playlist",""
"Metallica - Nothing Else Matters","","","Tudo e qualquer coisa","Playlist",""
"Post Malone - Circles","","","Tudo e qualquer coisa","Playlist",""
"Post Malone · Swae Lee - Sunflower (Spider-Man: Into the Spider-Verse)","","","Tudo e qualquer coisa","Playlist",""
"Foster The People - Pumped Up Kicks","","","Tudo e qualquer coisa","Playlist",""
"R.E.M. - Losing My Religion","","","Tudo e qualquer coisa","Playlist",""
"Bon Jovi - Always","","","Tudo e qualquer coisa","Playlist",""
"Robert Tepper - No Easy Way Out (From ""Rocky IV"" Soundtrack)","","","Tudo e qualquer coisa","Playlist",""
"Lil Nas X · Billy Ray Cyrus - Old Town Road (Remix)","","","Tudo e qualquer coisa","Playlist",""
"Christina Perri - a thousand years","","","Tudo e qualquer coisa","Playlist",""
"Charlie Puth - Attention","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker · Ava Max - Alone, Pt. II","","","Tudo e qualquer coisa","Playlist",""
"Thirty Seconds To Mars - This Is War","","","Tudo e qualquer coisa","Playlist",""
"Bastille - Those Nights","","","Tudo e qualquer coisa","Playlist",""
"Tones And I - Dance Monkey","","","Tudo e qualquer coisa","Playlist",""
"K-391 · Alan Walker · Ahrix · Arjen Eggebeen · Fredrik Borch Olsen · James Njie · Julia Karlsson · Kristin Carpenter · Marcus Arnbekk · Sander Meland - End of Time","","","Tudo e qualquer coisa","Playlist",""
"OneRepublic - Secrets (Official Music Video)","","","Tudo e qualquer coisa","Playlist",""
"Bruno Mars - That's What I Like (Alan Walker Remix)","","","Tudo e qualquer coisa","Playlist",""
"Bruno Mars - That's What I Like","","","Tudo e qualquer coisa","Playlist",""
"Aerosmith - I Don't Want to Miss a Thing (From ""Armageddon"" Soundtrack)","","","Tudo e qualquer coisa","Playlist",""
"Bon Jovi - Bed Of Roses","","","Tudo e qualquer coisa","Playlist",""
"Guns N' Roses - November Rain","","","Tudo e qualquer coisa","Playlist",""
"Shawn Mendes · Camila Cabello - Señorita","","","Tudo e qualquer coisa","Playlist",""
"a-ha - Take on Me","","","Tudo e qualquer coisa","Playlist",""
"Radiohead - Creep","","","Tudo e qualquer coisa","Playlist",""
"Avicii - Hey Brother","","","Tudo e qualquer coisa","Playlist",""
"Zedd · Foxes - Clarity","","","Tudo e qualquer coisa","Playlist",""
"""Revenge"" (Official Lyrics) - A Minecraft Parody of Usher's DJ Got Us Fallin' In Love","","","Tudo e qualquer coisa","Playlist",""
"Swedish House Mafia · John Martin - Don't You Worry Child (Radio Edit)","","","Tudo e qualquer coisa","Playlist",""
"Kygo · Miguel - Remind Me to Forget","","","Tudo e qualquer coisa","Playlist",""
"Bon Jovi - Never Say Goodbye","","","Tudo e qualquer coisa","Playlist",""
"Creed - My Sacrifice","","","Tudo e qualquer coisa","Playlist",""
"Shawn Mendes - Mercy","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - Nothing Left To Say / Rocks (Medley)","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - Hear Me","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - Bleeding Out","","","Tudo e qualquer coisa","Playlist",""
"The Living Tombstone · Crusher-P - I Can't Fix You (feat. Crusher-P)","","","Tudo e qualquer coisa","Playlist",""
"One Direction - Kiss You","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker · Sophia Somajo - Diamond Heart","","","Tudo e qualquer coisa","Playlist",""
"Scorpions - Wind Of Change","","","Tudo e qualquer coisa","Playlist",""
"Galantis - Runaway (U & I)","","","Tudo e qualquer coisa","Playlist",""
"Bruno Martini · ADORA - Sun Goes Down","","","Tudo e qualquer coisa","Playlist",""
"Train - Hey, Soul Sister","","","Tudo e qualquer coisa","Playlist",""
"Keane - Somewhere Only We Know","","","Tudo e qualquer coisa","Playlist",""
"Owl City - When Can I See You Again? (From ""Wreck-It Ralph""/Soundtrack Version)","","","Tudo e qualquer coisa","Playlist",""
"Fall Out Boy - Immortals","","","Tudo e qualquer coisa","Playlist",""
